doodde,9368,killed,,doodde 9368,,,,,
dik,9368,fat,,dik 9368,,,,,
verkoop,9362,sale,,verkoop 9362,,,,,
rechtbank,9346,court,,rechtbank 9346,,,,,
harde,9341,tough,,harde 9341,,,,,
genezen,9340,to cure,,genezen 9340,,,,,
begrafenis,9310,funeral,,begrafenis 9310,,,,,
veld,9309,field,,veld 9309,,,,,
straf,9300,punishment,,straf 9300,,,,,
uitgenodigd,9284,invited,,uitgenodigd 9284,,,,,
laag,9281,low,,laag 9281,,,,,
grace,9278,Grace,,grace 9278,,,,,
kies,9275,select,,kies 9275,,,,,
wiens,9265,whose,,wiens 9265,,,,,
william,9263,William,,william 9263,,,,,
schattig,9263,cute,,schattig 9263,,,,,
dr.,9256,dr.,,dr. 9256,,,,,
schot,9251,shot,,schot 9251,,,,,
vijanden,9246,enemies,,vijanden 9246,,,,,
neuken,9240,fuck,,neuken 9240,,,,,
broers,9227,brothers,,broers 9227,,,,,
jagen,9224,to hunt,,jagen 9224,,,,,
tevreden,9218,satisfied,,tevreden 9218,,,,,
gaven,9217,gifted,,gaven 9217,,,,,
taart,9211,cake,,taart 9211,,,,,
domme,9200,stupid,,domme 9200,,,,,
flat,9178,flat,,flat 9178,,,,,
manieren,9175,manners,,manieren 9175,,,,,
afmaken,9163,kill,,afmaken 9163,,,,,
vriendelijk,9158,friendly,,vriendelijk 9158,,,,,
san,9157,san,,san 9157,,,,,
sterker,9154,stronger,,sterker 9154,,,,,
vluchten,9150,to flee,,vluchten 9150,,,,,
pers,9149,press,,pers 9149,,,,,
project,9142,project,,project 9142,,,,,
st,9134,st,,st 9134,,,,,
vertrekt,9132,leaves,,vertrekt 9132,,,,,
belang,9130,interest,,belang 9130,,,,,
frankrijk,9130,France,,frankrijk 9130,,,,,
lukken,9119,lick,,lukken 9119,,,,,
geschoten,9109,shot,,geschoten 9109,,,,,
prinses,9099,princess,,prinses 9099,,,,,
zwaard,9096,sword,,zwaard 9096,,,,,
aandoen,9094,to affect,,aandoen 9094,,,,,
arthur,9089,arthur,,arthur 9089,,,,,
annie,9088,Annie,,annie 9088,,,,,
makkelijker,9084,easier,,makkelijker 9084,,,,,
gedragen,9074,worn,,gedragen 9074,,,,,
bende,9073,gang,,bende 9073,,,,,
ernstig,9072,seriously,,ernstig 9072,,,,,
gezond,9062,healthy,,gezond 9062,,,,,
jouwe,9051,yours,,jouwe 9051,,,,,
vingers,9044,fingers,,vingers 9044,,,,,
las,9042,weld,,las 9042,,,,,
arresteren,8994,to arrest,,arresteren 8994,,,,,
tuin,8993,garden,,tuin 8993,,,,,
ideeën,8991,ideas,,ideeën 8991,,,,,
korte,8979,short,,korte 8979,,,,,
gelaten,8970,lost,,gelaten 8970,,,,,
sean,8969,sean,,sean 8969,,,,,
duitse,8960,German,,duitse 8960,,,,,
vrijdag,8950,Friday,,vrijdag 8950,,,,,
opstaan,8950,rise,,opstaan 8950,,,,,
kunst,8944,art,,kunst 8944,,,,,
sterke,8944,strong,,sterke 8944,,,,,
afscheid,8934,goodbye,,afscheid 8934,,,,,
menselijke,8924,human,,menselijke 8924,,,,,
minister,8920,minister,,minister 8920,,,,,
clark,8919,clard,,clark 8919,,,,,
coach,8916,coach,,coach 8916,,,,,
verboden,8915,forbidden,,verboden 8915,,,,,
kelder,8887,cellar,,kelder 8887,,,,,
gezelschap,8871,company,,gezelschap 8871,,,,,
bijvoorbeeld,8849,for instance,,bijvoorbeeld 8849,,,,,
achtergelaten,8846,abandoned,,achtergelaten 8846,,,,,
duur,8844,duration,,duur 8844,,,,,
compleet,8844,complete,,compleet 8844,,,,,
to,8838,to,,to 8838,,,,,
eng,8838,scary,,eng 8838,,,,,
toeval,8836,chance,,toeval 8836,,,,,
snapt,8831,snap,,snapt 8831,,,,,
hiervan,8829,of this,,hiervan 8829,,,,,
miljoenen,8826,millions,,miljoenen 8826,,,,,
simon,8815,simon,,simon 8815,,,,,
jerry,8815,Jerry,,jerry 8815,,,,,
war,8809,war,,war 8809,,,,,
melk,8804,milk,,melk 8804,,,,,
kelly,8804,kelly,,kelly 8804,,,,,
lui,8800,lazy,,lui 8800,,,,,
genieten,8798,to enjoy,,genieten 8798,,,,,
aannemen,8786,take,,aannemen 8786,,,,,
uitstekend,8782,excellent,,uitstekend 8782,,,,,
tegenover,8781,opposite,,tegenover 8781,,,,,
dichterbij,8780,closer,,dichterbij 8780,,,,,
chicago,8779,chicago,,chicago 8779,,,,,
kocht,8779,bought,,kocht 8779,,,,,
stuurt,8772,steer,,stuurt 8772,,,,,
volle,8752,full,,volle 8752,,,,,
schijnt,8742,appears,,schijnt 8742,,,,,
lenen,8727,to borrow,,lenen 8727,,,,,
moed,8710,courage,,moed 8710,,,,,
alice,8691,alice,,alice 8691,,,,,
vergissing,8686,mistake,,vergissing 8686,,,,,
patiënten,8673,patients,,patiënten 8673,,,,,
toon,8668,tone,,toon 8668,,,,,
normale,8667,normal,,normale 8667,,,,,
broeder,8663,brother,,broeder 8663,,,,,
kaarten,8662,Cards,,kaarten 8662,,,,,
films,8638,films,,films 8638,,,,,
reizen,8635,to travel,,reizen 8635,,,,,
ruim,8635,spacious,,ruim 8635,,,,,
herinneringen,8632,memories,,herinneringen 8632,,,,,
gedachte,8621,thought,,gedachte 8621,,,,,
saai,8610,dull,,saai 8610,,,,,
joey,8607,Joey,,joey 8607,,,,,
roken,8605,smoking,,roken 8605,,,,,
truck,8586,truck,,truck 8586,,,,,
gaaf,8584,great,,gaaf 8584,,,,,
tegenwoordig,8571,nowadays,,tegenwoordig 8571,,,,,
kwestie,8570,matter,,kwestie 8570,,,,,
zette,8563,set,,zette 8563,,,,,
opzij,8560,aside,,opzij 8560,,,,,
gaande,8560,going on,,gaande 8560,,,,,
omgeving,8551,surroundings,,omgeving 8551,,,,,
kip,8548,chicken,,kip 8548,,,,,
verstopt,8545,constipated,,verstopt 8545,,,,,
leerde,8542,learned,,leerde 8542,,,,,
vanochtend,8541,this morning,,vanochtend 8541,,,,,
kast,8535,closet,,kast 8535,,,,,
officieel,8533,officially,,officieel 8533,,,,,
aanbod,8527,offer,,aanbod 8527,,,,,
sms,8520,text message,,sms 8520,,,,,
vernietigd,8511,destroyed,,vernietigd 8511,,,,,
verliest,8508,losing,,verliest 8508,,,,,
menselijk,8502,human,,menselijk 8502,,,,,
contract,8494,contract,,contract 8494,,,,,
lady,8489,lady,,lady 8489,,,,,
mooiste,8485,most beautiful,,mooiste 8485,,,,,
flink,8483,considerable,,flink 8483,,,,,
majesteit,8483,majesty,,majesteit 8483,,,,,
cia,8480,C.I.A,,cia 8480,,,,,
carl,8479,Carl,,carl 8479,,,,,
sukkel,8473,softy,,sukkel 8473,,,,,
stopte,8467,stopped,,stopte 8467,,,,,
haalde,8465,brought,,haalde 8465,,,,,
verdiend,8464,earned,,verdiend 8464,,,,,
genoegen,8447,pleasure,,genoegen 8447,,,,,
senator,8439,senator,,senator 8439,,,,,
buren,8438,neighbors,,buren 8438,,,,,
alan,8434,Alan,,alan 8434,,,,,
internet,8430,Internet,,internet 8430,,,,,
vloer,8424,floor,,vloer 8424,,,,,
zwemmen,8423,swimming,,zwemmen 8423,,,,,
taylor,8421,taylor,,taylor 8421,,,,,
bedoeld,8421,meant,,bedoeld 8421,,,,,
opgesloten,8420,locked up,,opgesloten 8420,,,,,
ontslag,8411,dismissal,,ontslag 8411,,,,,
bekijk,8401,look at,,bekijk 8401,,,,,
borst,8399,chest,,borst 8399,,,,,
schreeuwen,8397,shout,,schreeuwen 8397,,,,,
bevalt,8395,pleases,,bevalt 8395,,,,,
hoger,8394,higher,,hoger 8394,,,,,
blanke,8384,White person,,blanke 8384,,,,,
redenen,8376,reasons,,redenen 8376,,,,,
harder,8373,harder,,harder 8373,,,,,
ed,8372,etc.,,ed 8372,,,,,
ontvoerd,8364,abducted,,ontvoerd 8364,,,,,
vasthouden,8364,to hold,,vasthouden 8364,,,,,
dave,8356,dave,,dave 8356,,,,,
lucy,8355,Lucy,,lucy 8355,,,,,
behandelen,8345,to treat,,behandelen 8345,,,,,
berg,8342,mountain,,berg 8342,,,,,
noorden,8336,north,,noorden 8336,,,,,
opgeven,8330,give up,,opgeven 8330,,,,,
bepaald,8319,determined,,bepaald 8319,,,,,
spelletje,8310,game,,spelletje 8310,,,,,
maatje,8302,Buddy,,maatje 8302,,,,,
daardoor,8296,as a result,,daardoor 8296,,,,,
omstandigheden,8288,circumstances,,omstandigheden 8288,,,,,
opgelost,8281,dissolved,,opgelost 8281,,,,,
heus,8275,real,,heus 8275,,,,,
koken,8275,Cook,,koken 8275,,,,,
vingerafdrukken,8269,fingerprints,,vingerafdrukken 8269,,,,,
trut,8266,trut,,trut 8266,,,,,
eenvoudig,8264,simple,,eenvoudig 8264,,,,,
hiervoor,8262,for this,,hiervoor 8262,,,,,
stukken,8255,pieces,,stukken 8255,,,,,
tent,8255,tent,,tent 8255,,,,,
pauze,8254,pause,,pauze 8254,,,,,
raden,8254,boards,,raden 8254,,,,,
roepen,8252,call,,roepen 8252,,,,,
leugenaar,8239,liar,,leugenaar 8239,,,,,
bek,8238,beak,,bek 8238,,,,,
vervangen,8233,to replace,,vervangen 8233,,,,,
alarm,8233,alarm,,alarm 8233,,,,,
interesse,8232,interest,,interesse 8232,,,,,
talent,8232,talent,,talent 8232,,,,,
bereikt,8230,reaches,,bereikt 8230,,,,,
amerikanen,8218,Americans,,amerikanen 8218,,,,,
kanker,8210,cancer,,kanker 8210,,,,,
ted,8210,ted,,ted 8210,,,,,
aangezien,8202,since,,aangezien 8202,,,,,
beslissen,8201,decide,,beslissen 8201,,,,,
des,8200,the,,des 8200,,,,,
rose,8194,rose,,rose 8194,,,,,
cadeau,8187,gift,,cadeau 8187,,,,,
mexico,8176,Mexico,,mexico 8176,,,,,
kerst,8173,Christmas,,kerst 8173,,,,,
louis,8172,Louis,,louis 8172,,,,,
invloed,8156,influence,,invloed 8156,,,,,
geheugen,8155,memory,,geheugen 8155,,,,,
station,8147,station,,station 8147,,,,,
doorheen,8142,through,,doorheen 8142,,,,,
vogel,8140,bird,,vogel 8140,,,,,
verantwoordelijkheid,8136,responsibility,,verantwoordelijkheid 8136,,,,,
pillen,8135,pills,,pillen 8135,,,,,
rome,8132,Rome,,rome 8132,,,,,
diner,8131,dinner,,diner 8131,,,,,
besluit,8129,conclusion,,besluit 8129,,,,,
vlug,8124,quick,,vlug 8124,,,,,
deuren,8108,doors,,deuren 8108,,,,,
woonde,8105,lived,,woonde 8105,,,,,
west,8101,west,,west 8101,,,,,
huh,8099,huh,,huh 8099,,,,,
verstand,8091,mind,,verstand 8091,,,,,
moeilijke,8090,difficult,,moeilijke 8090,,,,,
juffrouw,8087,Miss,,juffrouw 8087,,,,,
bescherming,8078,protection,,bescherming 8078,,,,,
quality,8065,quality,,quality 8065,,,,,
stilte,8058,Silence,,stilte 8058,,,,,
bak,8052,bin,,bak 8052,,,,,
papier,8047,paper,,papier 8047,,,,,
erom,8047,worry,,erom 8047,,,,,
volledige,8043,sufficient,,volledige 8043,,,,,
zojuist,8040,just now,,zojuist 8040,,,,,
kilo,8038,kilo,,kilo 8038,,,,,
chuck,8037,chuck,,chuck 8037,,,,,
vormen,8033,forms,,vormen 8033,,,,,
vaarwel,8025,farewell,,vaarwel 8025,,,,,
storm,8020,storm,,storm 8020,,,,,
hoed,8018,hat,,hoed 8018,,,,,
leugen,8014,lie,,leugen 8014,,,,,
ambulance,8013,ambulance,,ambulance 8013,,,,,
opgenomen,8003,included,,opgenomen 8003,,,,,
beslist,8003,specifically,,beslist 8003,,,,,
pizza,7986,Pizza,,pizza 7986,,,,,
verdween,7986,disappear,,verdween 7986,,,,,
ontdekken,7985,to discover,,ontdekken 7985,,,,,
eenheid,7980,unit,,eenheid 7980,,,,,
verzoek,7979,request,,verzoek 7979,,,,,
overtuigen,7979,convince,,overtuigen 7979,,,,,
militaire,7963,military,,militaire 7963,,,,,
kogels,7963,bullets,,kogels 7963,,,,,
toegeven,7951,to admit,,toegeven 7951,,,,,
smith,7944,smith,,smith 7944,,,,,
gedronken,7942,drunk,,gedronken 7942,,,,,
high,7935,high,,high 7935,,,,,
quantity,7931,quantity,,quantity 7931,,,,,
gekeken,7924,looked,,gekeken 7924,,,,,
phil,7921,phil,,phil 7921,,,,,
cent,7919,cents,,cent 7919,,,,,
punten,7915,points,,punten 7915,,,,,
reet,7914,ass,,reet 7914,,,,,
garage,7912,garage,,garage 7912,,,,,
vrees,7909,fear,,vrees 7909,,,,,
big,7909,Big,,big 7909,,,,,
kluis,7909,safe,,kluis 7909,,,,,
slaapkamer,7905,bedroom,,slaapkamer 7905,,,,,
vandoor,7904,vand,,vandoor 7904,,,,,
wit,7900,white,,wit 7900,,,,,
bezoeken,7888,attend,,bezoeken 7888,,,,,
politiek,7887,politics,,politiek 7887,,,,,
mogelijkheid,7876,possibility,,mogelijkheid 7876,,,,,
vertrok,7868,left,,vertrok 7868,,,,,
jackson,7866,Jackson,,jackson 7866,,,,,
verdomd,7859,damn,,verdomd 7859,,,,,
vervelend,7852,annoying,,vervelend 7852,,,,,
vs,7845,USA,,vs 7845,,,,,
rekenen,7824,calculate,,rekenen 7824,,,,,
klap,7809,blow,,klap 7809,,,,,
aanbieden,7805,offer,,aanbieden 7805,,,,,
abby,7805,Abby,,abby 7805,,,,,
streek,7804,region,,streek 7804,,,,,
zaterdag,7798,Saturday,,zaterdag 7798,,,,,
uwe,7797,yours,,uwe 7797,,,,,
zicht,7795,sight,,zicht 7795,,,,,
jones,7785,Jones,,jones 7785,,,,,
elf,7782,eleven,,elf 7782,,,,,
gewend,7771,accustomed,,gewend 7771,,,,,
reactie,7768,reaction,,reactie 7768,,,,,
jazeker,7763,"Yes, of course",,jazeker 7763,,,,,
blauw,7761,blue,,blauw 7761,,,,,
herken,7758,to recognise,,herken 7758,,,,,
verbonden,7758,connected,,verbonden 7758,,,,,
reken,7756,county,,reken 7756,,,,,
schoonheid,7749,beauty,,schoonheid 7749,,,,,
ho,7742,ho,,ho 7742,,,,,
hank,7742,Hank,,hank 7742,,,,,
klus,7741,job,,klus 7741,,,,,
verandering,7733,change,,verandering 7733,,,,,
vermoordt,7724,kill,,vermoordt 7724,,,,,
accepteren,7702,accept,,accepteren 7702,,,,,
biertje,7700,beer,,biertje 7700,,,,,
roger,7695,roger,,roger 7695,,,,,
helen,7694,heal,,helen 7694,,,,,
gebouwd,7693,built,,gebouwd 7693,,,,,
aankomen,7691,arrive,,aankomen 7691,,,,,
trok,7687,draft,,trok 7687,,,,,
larry,7680,Larry,,larry 7680,,,,,
verhuizen,7659,to move house,,verhuizen 7659,,,,,
waarde,7657,where the,,waarde 7657,,,,,
troep,7655,rubbish,,troep 7655,,,,,
kust,7646,coast,,kust 7646,,,,,
graf,7642,grave,,graf 7642,,,,,
dans,7641,dance,,dans 7641,,,,,
verdediging,7641,defense,,verdediging 7641,,,,,
bleek,7633,pale,,bleek 7633,,,,,
taal,7631,language,,taal 7631,,,,,
grotere,7628,larger,,grotere 7628,,,,,
dier,7625,animal,,dier 7625,,,,,
aanklacht,7624,indictment,,aanklacht 7624,,,,,
overheid,7619,government,,overheid 7619,,,,,
wed,7609,wet,,wed 7609,,,,,
lossen,7604,unload,,lossen 7604,,,,,
huizen,7602,houses,,huizen 7602,,,,,
uiteraard,7595,of course,,uiteraard 7595,,,,,
gerust,7591,reassured,,gerust 7591,,,,,
manager,7587,manager,,manager 7587,,,,,
verdedigen,7587,to defend,,verdedigen 7587,,,,,
valse,7585,false,,valse 7585,,,,,
lieten,7582,shed,,lieten 7582,,,,,
westen,7570,West,,westen 7570,,,,,
amper,7569,barely,,amper 7569,,,,,
bekeken,7567,Viewed,,bekeken 7567,,,,,
stal,7566,stable,,stal 7566,,,,,
job,7562,Job,,job 7562,,,,,
maakten,7550,took,,maakten 7550,,,,,
niveau,7547,level,,niveau 7547,,,,,
binnenkomen,7529,enter,,binnenkomen 7529,,,,,
poging,7520,attempt,,poging 7520,,,,,
behandeld,7518,treated,,behandeld 7518,,,,,
overtuigd,7516,convinced,,overtuigd 7516,,,,,
gewacht,7515,waiting,,gewacht 7515,,,,,
stroom,7513,flow,,stroom 7513,,,,,
wetenschap,7508,science,,wetenschap 7508,,,,,
momenteel,7507,currently,,momenteel 7507,,,,,
wauw,7505,Wow,,wauw 7505,,,,,
liedje,7504,song,,liedje 7504,,,,,
vals,7500,false,,vals 7500,,,,,
vincent,7497,vincent,,vincent 7497,,,,,
onderzocht,7492,investigated,,onderzocht 7492,,,,,
duurde,7492,last,,duurde 7492,,,,,
lily,7490,Lily,,lily 7490,,,,,
josh,7486,Josh,,josh 7486,,,,,
keel,7485,throat,,keel 7485,,,,,
schepen,7484,ships,,schepen 7484,,,,,
gouden,7482,golden,,gouden 7482,,,,,
blind,7481,blind,,blind 7481,,,,,
achterlaten,7473,leave behind,,achterlaten 7473,,,,,
gevangene,7469,prisoner,,gevangene 7469,,,,,
robin,7469,robin,,robin 7469,,,,,
voordeel,7468,benefit,,voordeel 7468,,,,,
gevangenen,7466,prisoner,,gevangenen 7466,,,,,
eieren,7465,Eggs,,eieren 7465,,,,,
verbrand,7461,burnt,,verbrand 7461,,,,,
geduld,7456,patience,,geduld 7456,,,,,
eeuw,7454,century,,eeuw 7454,,,,,
europa,7453,Europe,,europa 7453,,,,,
gescheiden,7445,divorced,,gescheiden 7445,,,,,
snelheid,7440,speed,,snelheid 7440,,,,,
aardige,7438,nice,,aardige 7438,,,,,
gary,7438,gary,,gary 7438,,,,,
rotzooi,7433,mess,,rotzooi 7433,,,,,
heette,7432,was called,,heette 7432,,,,,
brak,7430,broke,,brak 7430,,,,,
lichamen,7428,bodies,,lichamen 7428,,,,,
bidden,7416,pray,,bidden 7416,,,,,
natuur,7412,nature,,natuur 7412,,,,,
maggie,7402,maggie,,maggie 7402,,,,,
wijs,7401,show,,wijs 7401,,,,,
buik,7400,belly,,buik 7400,,,,,
vinger,7396,finger,,vinger 7396,,,,,
king,7392,king,,king 7392,,,,,
gespeeld,7392,played,,gespeeld 7392,,,,,
feiten,7391,facts,,feiten 7391,,,,,
virus,7387,virus,,virus 7387,,,,,
ha,7385,ha,,ha 7385,,,,,
jeff,7385,Jeff,,jeff 7385,,,,,
plus,7377,plus,,plus 7377,,,,,
groene,7372,green,,groene 7372,,,,,
bomen,7360,trees,,bomen 7360,,,,,
personeel,7354,staff,,personeel 7354,,,,,
patrick,7353,patrick,,patrick 7353,,,,,
karen,7352,karen,,karen 7352,,,,,
pakt,7352,tack,,pakt 7352,,,,,
plekken,7351,places,,plekken 7351,,,,,
commissaris,7350,Commissioner,,commissaris 7350,,,,,
sara,7349,Sara,,sara 7349,,,,,
zuiden,7345,south,,zuiden 7345,,,,,
rechten,7342,rights,,rechten 7342,,,,,
veranderde,7342,changed,,veranderde 7342,,,,,
stof,7339,dust,,stof 7339,,,,,
badkamer,7339,bathroom,,badkamer 7339,,,,,
leugens,7337,lies,,leugens 7337,,,,,
zondag,7337,Sunday,,zondag 7337,,,,,
erheen,7336,there,,erheen 7336,,,,,
smaak,7315,taste,,smaak 7315,,,,,
aanwezig,7308,present,,aanwezig 7308,,,,,
leraar,7306,teacher,,leraar 7306,,,,,
maandag,7306,Monday,,maandag 7306,,,,,
verliet,7302,abandoned,,verliet 7302,,,,,
leefde,7293,lived,,leefde 7293,,,,,
it,7283,IT,,it 7283,,,,,
pakte,7276,tagged,,pakte 7276,,,,,
franse,7272,French,,franse 7272,,,,,
bergen,7268,mountains,,bergen 7268,,,,,
duitsers,7268,Germans,,duitsers 7268,,,,,
woede,7267,fury,,woede 7267,,,,,
studeren,7266,to study,,studeren 7266,,,,,
sliep,7259,sleep,,sliep 7259,,,,,
kleding,7252,clothing,,kleding 7252,,,,,
stonden,7245,stood,,stonden 7245,,,,,
troepen,7240,troops,,troepen 7240,,,,,
eindigen,7236,end,,eindigen 7236,,,,,
feite,7234,factory,,feite 7234,,,,,
hemelsnaam,7230,heaven's sake,,hemelsnaam 7230,,,,,
groeien,7229,grow,,groeien 7229,,,,,
dean,7229,dean,,dean 7229,,,,,
piloot,7228,pilot,,piloot 7228,,,,,
geesten,7226,ghosts,,geesten 7226,,,,,
controleer,7223,check,,controleer 7223,,,,,
verslag,7222,report,,verslag 7222,,,,,
ex,7213,ex,,ex 7213,,,,,
julia,7209,Julia,,julia 7209,,,,,
heks,7209,witch,,heks 7209,,,,,
daarbij,7208,thereby,,daarbij 7208,,,,,
waarschuwen,7206,warn,,waarschuwen 7206,,,,,
julie,7205,julie,,julie 7205,,,,,
victor,7198,Victor,,victor 7198,,,,,
jenny,7192,Jenny,,jenny 7192,,,,,
melden,7190,report,,melden 7190,,,,,
elizabeth,7189,elizabeth,,elizabeth 7189,,,,,
oceaan,7186,ocean,,oceaan 7186,,,,,
gas,7183,gas,,gas 7183,,,,,
goden,7183,gods,,goden 7183,,,,,
mogelijke,7181,Possible,,mogelijke 7181,,,,,
voorlopig,7179,for the time being,,voorlopig 7179,,,,,
verslagen,7178,report,,verslagen 7178,,,,,
gepland,7165,planned,,gepland 7165,,,,,
verdacht,7161,suspicious,,verdacht 7161,,,,,
opgepakt,7160,arrested,,opgepakt 7160,,,,,
susan,7144,Susan,,susan 7144,,,,,
privé,7143,privately,,privé 7143,,,,,
voren,7138,front,,voren 7138,,,,,
stan,7138,stan,,stan 7138,,,,,
knappe,7137,handsome,,knappe 7137,,,,,
koffer,7137,Suitcase,,koffer 7137,,,,,
zonde,7135,shame,,zonde 7135,,,,,
naakt,7131,naked,,naakt 7131,,,,,
neen,7128,no,,neen 7128,,,,,
plegen,7111,commit,,plegen 7111,,,,,
excuus,7110,excuse,,excuus 7110,,,,,
verrast,7105,surprised,,verrast 7105,,,,,
dienen,7104,serve,,dienen 7104,,,,,
graden,7099,degree,,graden 7099,,,,,
ongelofelijk,7097,incredible,,ongelofelijk 7097,,,,,
haten,7088,hate,,haten 7088,,,,,
ervandoor,7086,off,,ervandoor 7086,,,,,
opgewonden,7082,excited,,opgewonden 7082,,,,,
sterf,7080,death,,sterf 7080,,,,,
dubbele,7076,double,,dubbele 7076,,,,,
tim,7076,timer,,tim 7076,,,,,
boerderij,7075,farm,,boerderij 7075,,,,,
rijke,7073,rich,,rijke 7073,,,,,
morgan,7068,Morgan,,morgan 7068,,,,,
bord,7068,plate,,bord 7068,,,,,
honderden,7067,hundreds,,honderden 7067,,,,,
klootzakken,7067,biscuits,,klootzakken 7067,,,,,
herstellen,7063,to recover,,herstellen 7063,,,,,
schrijft,7062,writes,,schrijft 7062,,,,,
wc,7061,WC,,wc 7061,,,,,
ernaar,7057,asleep,,ernaar 7057,,,,,
lord,7054,Lord,,lord 7054,,,,,
besloot,7048,decided,,besloot 7048,,,,,
behandeling,7048,therapy,,behandeling 7048,,,,,
morgenochtend,7047,tomorrow morning,,morgenochtend 7047,,,,,
doc,7047,doc,,doc 7047,,,,,
orders,7047,orders,,orders 7047,,,,,
tong,7040,tongue,,tong 7040,,,,,
hitler,7035,Hitler,,hitler 7035,,,,,
vanmiddag,7034,this afternoon,,vanmiddag 7034,,,,,
redt,7033,rescue,,redt 7033,,,,,
ruil,7029,exchange,,ruil 7029,,,,,
nathan,7024,Nathan,,nathan 7024,,,,,
verklaren,7019,to declare,,verklaren 7019,,,,,
lieg,6997,lie,,lieg 6997,,,,,
kim,6990,Kim,,kim 6990,,,,,
sync,6986,sync,,sync 6986,,,,,
leert,6985,learn,,leert 6985,,,,,
tegelijk,6984,at the same time,,tegelijk 6984,,,,,
marine,6976,navy,,marine 6976,,,,,
champagne,6964,Champagne,,champagne 6964,,,,,
liefste,6962,Dear,,liefste 6962,,,,,
genade,6956,grace,,genade 6956,,,,,
chauffeur,6956,driver,,chauffeur 6956,,,,,
wensen,6955,to wish,,wensen 6955,,,,,
verdien,6945,earn,,verdien 6945,,,,,
qoq,6944,qoq,,qoq 6944,,,,,
godverdomme,6941,Goddamnit,,godverdomme 6941,,,,,
eenzaam,6931,lonely,,eenzaam 6931,,,,,
wegens,6923,due to,,wegens 6923,,,,,
voorstel,6921,proposal,,voorstel 6921,,,,,
gouverneur,6920,governor,,gouverneur 6920,,,,,
graven,6915,to dig,,graven 6915,,,,,
terrein,6914,terrain,,terrein 6914,,,,,
ontmoeting,6908,encounter,,ontmoeting 6908,,,,,
telt,6894,counts,,telt 6894,,,,,
handel,6892,trade,,handel 6892,,,,,
zwijgen,6890,silence,,zwijgen 6890,,,,,
ademen,6890,to breathe,,ademen 6890,,,,,
koos,6886,chose,,koos 6886,,,,,
um,6883,um,,um 6883,,,,,
horloge,6883,watch,,horloge 6883,,,,,
staten,6878,states,,staten 6878,,,,,
ronde,6874,round,,ronde 6874,,,,,
daarover,6864,about that,,daarover 6864,,,,,
verloofde,6864,fiancee,,verloofde 6864,,,,,
pot,6861,pot,,pot 6861,,,,,
donkere,6854,dark,,donkere 6854,,,,,
afspraakje,6851,appointment,,afspraakje 6851,,,,,
pensioen,6851,pension,,pensioen 6851,,,,,
vrolijk,6840,cheerful,,vrolijk 6840,,,,,
poort,6839,gate,,poort 6839,,,,,
hoefde,6837,needed,,hoefde 6837,,,,,
gunst,6837,favor,,gunst 6837,,,,,
artikel,6835,article,,artikel 6835,,,,,
overval,6834,anywhere,,overval 6834,,,,,
